TransID,EntryID,VisitorID,GuideID,AccID,VisitDate,ConservationFee,AccommFee,ActivityFee,TotalAmount,PaymentType,ModifiedDate
TRX-2240239,ENT-120754,VID-95047,N/A,ACC-031,2024-10-15,110.0,1319.0,0.0,1429.0,WildCard_Credit,2024-10-15 16:00:00
TRX-7488875,ENT-571514,VID-41151,FG-088,ACC-032,2024-12-17,460.0,1981.0,550.0,2991.0,WildCard_Credit,2024-12-17 17:00:00
TRX-8620600,ENT-662513,VID-57203,FG-029,ACC-010,2024-09-02,230.0,1813.0,750.0,2793.0,EFT,2024-09-02 10:00:00
TRX-3689667,ENT-485957,VID-12744,FG-056,ACC-020,2024-07-17,460.0,3394.0,350.0,4204.0,Debit Card,2024-07-17 12:00:00
TRX-4808186,ENT-521769,VID-26387,FG-081,ACC-023,2024-12-29,110.0,2283.0,750.0,3143.0,Debit Card,2024-12-29 16:00:00
TRX-8588532,ENT-565455,VID-60913,FG-060,ACC-024,2024-08-23,230.0,2124.0,750.0,3104.0,EFT,2024-08-23 19:00:00
TRX-9890863,ENT-315917,VID-42244,FG-028,ACC-046,2024-03-09,230.0,3125.0,750.0,4105.0,Debit Card,2024-03-09 19:00:00
TRX-7848595,ENT-493023,VID-94410,FG-040,ACC-014,2024-08-25,460.0,1197.0,550.0,2207.0,Cash,2024-08-25 16:00:00
TRX-8588667,ENT-414908,VID-91735,N/A,ACC-027,2024-10-04,110.0,2326.0,0.0,2436.0,Credit Card,2024-10-04 18:00:00
TRX-7447324,ENT-642638,VID-66594,FG-024,ACC-029,2024-10-09,110.0,1289.0,550.0,1949.0,Credit Card,2024-10-09 10:00:00
TRX-3891398,ENT-386596,VID-99211,FG-073,ACC-050,2024-10-17,460.0,1245.0,750.0,2455.0,Debit Card,2024-10-17 18:00:00
TRX-6309832,ENT-591341,VID-42204,FG-095,ACC-009,2024-03-18,460.0,2046.0,350.0,2856.0,Cash,2024-03-18 14:00:00
TRX-2096542,ENT-189915,VID-12813,N/A,ACC-001,2024-12-12,230.0,2900.0,0.0,3130.0,Credit Card,2024-12-12 09:00:00
TRX-3526697,ENT-323359,VID-50312,FG-009,ACC-024,2024-07-01,230.0,768.0,550.0,1548.0,WildCard_Credit,2024-07-01 11:00:00
TRX-3939670,ENT-403815,VID-49746,FG-013,ACC-036,2024-08-31,230.0,2789.0,750.0,3769.0,Debit Card,2024-08-31 13:00:00
TRX-7873288,ENT-265969,VID-83618,FG-071,ACC-041,2024-03-01,110.0,1068.0,750.0,1928.0,Cash,2024-03-01 16:00:00
TRX-3460316,ENT-566515,VID-22723,FG-097,ACC-003,2024-02-28,460.0,1551.0,350.0,2361.0,Debit Card,2024-02-28 18:00:00
TRX-1334774,ENT-714649,VID-57498,FG-057,ACC-038,2024-09-01,230.0,2336.0,750.0,3316.0,WildCard_Credit,2024-09-01 10:00:00
TRX-6768490,ENT-456281,VID-21142,N/A,ACC-024,2024-09-08,110.0,2232.0,0.0,2342.0,Credit Card,2024-09-08 18:00:00
TRX-3507958,ENT-216362,VID-97674,FG-026,ACC-041,2024-12-12,110.0,952.0,550.0,1612.0,EFT,2024-12-12 14:00:00
TRX-9300525,ENT-116730,VID-91508,N/A,ACC-038,2024-06-30,230.0,3313.0,0.0,3543.0,Cash,2024-06-30 17:00:00
TRX-5701744,ENT-645712,VID-13072,FG-063,ACC-021,2024-04-08,110.0,1895.0,550.0,2555.0,Debit Card,2024-04-08 16:00:00
TRX-5414310,ENT-570738,VID-66747,FG-044,ACC-003,2024-12-24,110.0,3059.0,350.0,3519.0,EFT,2024-12-24 12:00:00
TRX-6585451,ENT-678052,VID-14112,FG-017,ACC-040,2024-12-03,460.0,3089.0,750.0,4299.0,Credit Card,2024-12-03 09:00:00
TRX-4349443,ENT-592957,VID-59809,N/A,ACC-025,2024-06-03,460.0,2749.0,0.0,3209.0,Credit Card,2024-06-03 14:00:00
TRX-6631019,ENT-484611,VID-77185,FG-055,ACC-027,2024-12-22,460.0,3152.0,550.0,4162.0,EFT,2024-12-22 14:00:00
TRX-9201213,ENT-395322,VID-44953,FG-011,ACC-029,2024-10-09,110.0,1818.0,550.0,2478.0,Credit Card,2024-10-09 11:00:00
TRX-3156305,ENT-945389,VID-24031,N/A,ACC-016,2024-01-12,460.0,1705.0,0.0,2165.0,Credit Card,2024-01-12 20:00:00
TRX-4975282,ENT-916711,VID-21453,N/A,ACC-005,2024-03-19,110.0,1929.0,0.0,2039.0,Credit Card,2024-03-19 17:00:00
TRX-3621335,ENT-711062,VID-92067,FG-059,ACC-041,2024-11-12,460.0,455.0,550.0,1465.0,EFT,2024-11-12 09:00:00
TRX-3327250,ENT-309213,VID-20637,N/A,ACC-012,2024-01-29,460.0,833.0,0.0,1293.0,Credit Card,2024-01-29 19:00:00
TRX-4910362,ENT-320430,VID-16553,N/A,ACC-046,2024-08-09,460.0,775.0,0.0,1235.0,Credit Card,2024-08-09 20:00:00
TRX-9309761,ENT-734868,VID-34387,FG-061,ACC-019,2024-08-31,230.0,1712.0,350.0,2292.0,WildCard_Credit,2024-08-31 11:00:00
TRX-2334766,ENT-284393,VID-35915,FG-034,ACC-010,2024-09-16,110.0,2212.0,350.0,2672.0,WildCard_Credit,2024-09-16 08:00:00
TRX-2271373,ENT-297340,VID-34516,N/A,ACC-021,2024-12-25,460.0,1175.0,0.0,1635.0,Debit Card,2024-12-25 20:00:00
TRX-9500251,ENT-771712,VID-47408,FG-028,ACC-028,2024-11-03,110.0,2016.0,550.0,2676.0,EFT,2024-11-03 14:00:00
TRX-5222291,ENT-395120,VID-31137,FG-009,ACC-004,2024-09-28,230.0,3412.0,350.0,3992.0,Credit Card,2024-09-28 08:00:00
TRX-8215793,ENT-183835,VID-98347,N/A,ACC-049,2024-11-13,230.0,1809.0,0.0,2039.0,Cash,2024-11-13 20:00:00
TRX-7064624,ENT-831985,VID-99270,N/A,ACC-039,2024-06-12,110.0,3448.0,0.0,3558.0,Credit Card,2024-06-12 17:00:00
TRX-9060593,ENT-488438,VID-75496,FG-039,ACC-049,2024-08-18,460.0,1474.0,550.0,2484.0,Cash,2024-08-18 13:00:00
TRX-3861403,ENT-144773,VID-56254,FG-053,ACC-030,2024-04-26,230.0,2636.0,350.0,3216.0,Cash,2024-04-26 17:00:00
TRX-3561626,ENT-248984,VID-60536,FG-054,ACC-002,2024-08-25,230.0,2051.0,750.0,3031.0,Debit Card,2024-08-25 15:00:00
TRX-1234044,ENT-555481,VID-96739,FG-023,ACC-010,2024-07-23,230.0,1962.0,350.0,2542.0,WildCard_Credit,2024-07-23 13:00:00
TRX-8923681,ENT-257181,VID-45506,N/A,ACC-022,2024-01-09,110.0,1288.0,0.0,1398.0,Debit Card,2024-01-09 14:00:00
TRX-5658522,ENT-338801,VID-34896,FG-063,ACC-039,2024-03-22,110.0,2437.0,750.0,3297.0,Cash,2024-03-22 12:00:00
TRX-2002613,ENT-470534,VID-23895,FG-009,ACC-021,2024-09-06,230.0,2182.0,350.0,2762.0,Cash,2024-09-06 18:00:00
TRX-9291830,ENT-942658,VID-38364,FG-054,ACC-032,2024-04-30,460.0,1585.0,350.0,2395.0,Credit Card,2024-04-30 16:00:00
TRX-6211203,ENT-817286,VID-91065,FG-055,ACC-040,2024-06-22,230.0,2986.0,350.0,3566.0,Credit Card,2024-06-22 18:00:00
TRX-7263852,ENT-946331,VID-26794,FG-048,ACC-037,2024-06-23,460.0,930.0,550.0,1940.0,Cash,2024-06-23 19:00:00
TRX-5129038,ENT-319630,VID-52755,FG-089,ACC-015,2024-07-08,110.0,472.0,750.0,1332.0,EFT,2024-07-08 14:00:00
TRX-6554277,ENT-832251,VID-35477,FG-017,ACC-021,2024-10-11,460.0,2350.0,550.0,3360.0,WildCard_Credit,2024-10-11 13:00:00
TRX-8881139,ENT-120339,VID-51085,FG-066,ACC-007,2024-05-07,110.0,3300.0,350.0,3760.0,Cash,2024-05-07 15:00:00
TRX-9236614,ENT-585164,VID-88983,FG-094,ACC-018,2024-02-11,110.0,2954.0,550.0,3614.0,Credit Card,2024-02-11 16:00:00
TRX-3400540,ENT-481453,VID-17736,FG-061,ACC-016,2024-05-21,230.0,1995.0,350.0,2575.0,Debit Card,2024-05-21 19:00:00
TRX-9095897,ENT-689171,VID-29152,FG-035,ACC-021,2024-07-01,460.0,412.0,550.0,1422.0,Cash,2024-07-01 17:00:00
TRX-3019346,ENT-409979,VID-17938,FG-095,ACC-013,2024-11-26,230.0,2877.0,350.0,3457.0,WildCard_Credit,2024-11-26 11:00:00
TRX-1183106,ENT-412661,VID-44208,FG-027,ACC-010,2024-07-11,460.0,1556.0,350.0,2366.0,EFT,2024-07-11 14:00:00
TRX-8800390,ENT-913482,VID-29348,FG-058,ACC-041,2024-02-10,110.0,518.0,750.0,1378.0,Cash,2024-02-10 13:00:00
TRX-5589441,ENT-578091,VID-46169,FG-026,ACC-046,2024-06-09,460.0,1042.0,750.0,2252.0,WildCard_Credit,2024-06-09 09:00:00
TRX-6415747,ENT-117779,VID-26241,FG-007,ACC-021,2024-10-27,230.0,1566.0,350.0,2146.0,WildCard_Credit,2024-10-27 10:00:00
TRX-7291943,ENT-676850,VID-13337,FG-081,ACC-028,2024-06-10,230.0,1910.0,350.0,2490.0,EFT,2024-06-10 19:00:00
TRX-1579384,ENT-774885,VID-47081,FG-042,ACC-037,2024-11-09,230.0,1129.0,550.0,1909.0,WildCard_Credit,2024-11-09 20:00:00
TRX-9332850,ENT-166980,VID-18899,N/A,ACC-009,2024-12-31,110.0,2495.0,0.0,2605.0,Debit Card,2024-12-31 10:00:00
TRX-2541145,ENT-891317,VID-57227,FG-046,ACC-022,2024-12-31,110.0,2541.0,350.0,3001.0,Credit Card,2024-12-31 11:00:00
TRX-2042711,ENT-650166,VID-64572,N/A,ACC-042,2024-09-09,230.0,1807.0,0.0,2037.0,Cash,2024-09-09 14:00:00
TRX-3668591,ENT-220847,VID-44177,N/A,ACC-015,2024-04-16,460.0,1034.0,0.0,1494.0,Debit Card,2024-04-16 15:00:00
TRX-4783595,ENT-601946,VID-15556,N/A,ACC-003,2024-01-27,110.0,3040.0,0.0,3150.0,Debit Card,2024-01-27 18:00:00
TRX-6418206,ENT-506349,VID-93142,FG-086,ACC-026,2024-09-13,110.0,1025.0,350.0,1485.0,Credit Card,2024-09-13 13:00:00
TRX-7961516,ENT-676749,VID-18907,FG-006,ACC-013,2024-01-13,460.0,1586.0,750.0,2796.0,WildCard_Credit,2024-01-13 18:00:00
TRX-1119996,ENT-466353,VID-20567,FG-075,ACC-024,2024-10-25,110.0,1255.0,350.0,1715.0,WildCard_Credit,2024-10-25 15:00:00
TRX-1123311,ENT-758169,VID-91630,FG-037,ACC-018,2024-03-18,110.0,2026.0,350.0,2486.0,WildCard_Credit,2024-03-18 16:00:00
TRX-5299635,ENT-450733,VID-35660,FG-042,ACC-017,2024-03-22,230.0,2492.0,750.0,3472.0,Cash,2024-03-22 11:00:00
TRX-8474978,ENT-732677,VID-95381,FG-086,ACC-033,2024-08-19,110.0,3064.0,550.0,3724.0,Cash,2024-08-19 08:00:00
TRX-2790625,ENT-878896,VID-36946,N/A,ACC-013,2024-01-22,110.0,1157.0,0.0,1267.0,WildCard_Credit,2024-01-22 14:00:00
TRX-4596069,ENT-722076,VID-49763,FG-047,ACC-030,2024-12-19,460.0,3460.0,550.0,4470.0,Credit Card,2024-12-19 18:00:00
TRX-4637402,ENT-635926,VID-13121,FG-040,ACC-001,2024-10-17,460.0,2964.0,350.0,3774.0,Debit Card,2024-10-17 12:00:00
TRX-7519151,ENT-854942,VID-52907,FG-059,ACC-026,2024-09-12,110.0,1767.0,350.0,2227.0,WildCard_Credit,2024-09-12 19:00:00
TRX-5787252,ENT-933621,VID-97428,FG-032,ACC-005,2024-10-14,110.0,2413.0,750.0,3273.0,WildCard_Credit,2024-10-14 17:00:00
TRX-1188104,ENT-387552,VID-10001,N/A,ACC-020,2024-11-13,110.0,401.0,0.0,511.0,Cash,2024-11-13 08:00:00
TRX-7174850,ENT-325767,VID-94642,FG-025,ACC-028,2024-02-19,230.0,3384.0,350.0,3964.0,EFT,2024-02-19 08:00:00
TRX-5990717,ENT-907868,VID-14586,FG-016,ACC-020,2024-11-30,110.0,1546.0,750.0,2406.0,Debit Card,2024-11-30 08:00:00
TRX-1509483,ENT-599651,VID-32882,FG-002,ACC-008,2024-03-02,230.0,2271.0,350.0,2851.0,Credit Card,2024-03-02 18:00:00
TRX-5582437,ENT-383185,VID-12956,FG-090,ACC-037,2024-10-23,460.0,1361.0,750.0,2571.0,Cash,2024-10-23 19:00:00
TRX-7669596,ENT-810954,VID-59469,FG-004,ACC-003,2024-04-20,110.0,3395.0,350.0,3855.0,Cash,2024-04-20 09:00:00
TRX-1738763,ENT-788505,VID-18258,FG-099,ACC-018,2024-03-30,230.0,2307.0,750.0,3287.0,EFT,2024-03-30 08:00:00
TRX-5562772,ENT-297205,VID-40778,FG-089,ACC-029,2024-05-16,460.0,2362.0,350.0,3172.0,Credit Card,2024-05-16 08:00:00
TRX-9196133,ENT-930434,VID-40345,FG-092,ACC-048,2024-10-13,460.0,580.0,750.0,1790.0,Credit Card,2024-10-13 19:00:00
TRX-8654730,ENT-960581,VID-71928,N/A,ACC-035,2024-11-02,230.0,1891.0,0.0,2121.0,Debit Card,2024-11-02 13:00:00
TRX-3444368,ENT-436290,VID-93796,FG-045,ACC-027,2024-10-09,230.0,3097.0,550.0,3877.0,Debit Card,2024-10-09 16:00:00
TRX-5906489,ENT-254804,VID-98166,FG-097,ACC-032,2024-08-27,460.0,2045.0,550.0,3055.0,WildCard_Credit,2024-08-27 13:00:00
TRX-5247996,ENT-244327,VID-53621,FG-046,ACC-042,2024-02-14,230.0,1875.0,750.0,2855.0,Cash,2024-02-14 17:00:00
TRX-9495191,ENT-755425,VID-29012,FG-077,ACC-022,2024-01-22,230.0,3487.0,350.0,4067.0,WildCard_Credit,2024-01-22 13:00:00
TRX-4452965,ENT-964745,VID-61950,FG-011,ACC-027,2024-10-20,460.0,3450.0,350.0,4260.0,Credit Card,2024-10-20 10:00:00
TRX-1067788,ENT-367090,VID-82148,N/A,ACC-043,2024-09-23,460.0,2628.0,0.0,3088.0,Debit Card,2024-09-23 09:00:00
TRX-6460770,ENT-867405,VID-58932,FG-071,ACC-026,2024-09-07,460.0,1328.0,550.0,2338.0,WildCard_Credit,2024-09-07 09:00:00
TRX-7845078,ENT-821211,VID-23949,FG-029,ACC-041,2024-10-22,460.0,2008.0,350.0,2818.0,Cash,2024-10-22 13:00:00
TRX-9464291,ENT-938792,VID-24129,FG-064,ACC-010,2024-01-01,110.0,3242.0,350.0,3702.0,Credit Card,2024-01-01 20:00:00
TRX-4510532,ENT-668293,VID-93656,FG-013,ACC-013,2024-07-26,460.0,1655.0,350.0,2465.0,Credit Card,2024-07-26 12:00:00
TRX-4115765,ENT-967860,VID-99192,FG-010,ACC-005,2024-03-02,110.0,527.0,550.0,1187.0,EFT,2024-03-02 11:00:00
TRX-7761231,ENT-111081,VID-88323,FG-039,ACC-022,2024-07-02,230.0,887.0,750.0,1867.0,Cash,2024-07-02 18:00:00
TRX-9026882,ENT-766076,VID-90583,FG-076,ACC-003,2024-08-07,230.0,1253.0,550.0,2033.0,Cash,2024-08-07 17:00:00
TRX-5291312,ENT-834665,VID-72075,FG-050,ACC-049,2024-06-28,110.0,2447.0,550.0,3107.0,WildCard_Credit,2024-06-28 08:00:00
TRX-1458489,ENT-498424,VID-15068,FG-063,ACC-049,2024-12-16,110.0,2131.0,550.0,2791.0,Credit Card,2024-12-16 15:00:00
TRX-2577152,ENT-576773,VID-59787,N/A,ACC-048,2024-02-12,230.0,1432.0,0.0,1662.0,EFT,2024-02-12 11:00:00
TRX-6197809,ENT-679470,VID-69139,FG-028,ACC-040,2024-01-18,110.0,2872.0,750.0,3732.0,Cash,2024-01-18 13:00:00
TRX-1473717,ENT-630888,VID-68252,FG-009,ACC-033,2024-10-30,110.0,442.0,350.0,902.0,Debit Card,2024-10-30 18:00:00
TRX-1817300,ENT-365503,VID-86763,FG-016,ACC-045,2024-10-01,230.0,1525.0,750.0,2505.0,WildCard_Credit,2024-10-01 18:00:00
TRX-1668009,ENT-404387,VID-88790,FG-043,ACC-028,2024-05-30,230.0,1112.0,750.0,2092.0,Credit Card,2024-05-30 10:00:00
TRX-9157878,ENT-361140,VID-10746,N/A,ACC-025,2024-04-11,460.0,1034.0,0.0,1494.0,Debit Card,2024-04-11 15:00:00
TRX-6705434,ENT-816212,VID-86489,FG-064,ACC-015,2024-04-03,230.0,579.0,550.0,1359.0,Cash,2024-04-03 11:00:00
TRX-3214575,ENT-876319,VID-89325,N/A,ACC-037,2024-03-25,460.0,875.0,0.0,1335.0,Credit Card,2024-03-25 10:00:00
TRX-1344563,ENT-842820,VID-78835,FG-089,ACC-024,2024-12-23,230.0,2432.0,550.0,3212.0,WildCard_Credit,2024-12-23 14:00:00
TRX-8319750,ENT-684352,VID-65345,FG-009,ACC-005,2024-01-18,110.0,2114.0,750.0,2974.0,Credit Card,2024-01-18 12:00:00
TRX-9507953,ENT-355047,VID-28025,FG-016,ACC-002,2024-08-31,230.0,3122.0,550.0,3902.0,Debit Card,2024-08-31 14:00:00
TRX-8484351,ENT-791915,VID-81554,FG-048,ACC-036,2024-12-06,110.0,2736.0,350.0,3196.0,EFT,2024-12-06 11:00:00
TRX-2943637,ENT-686852,VID-15210,FG-030,ACC-013,2024-10-25,230.0,673.0,350.0,1253.0,Debit Card,2024-10-25 14:00:00
TRX-2006532,ENT-634979,VID-11594,FG-015,ACC-034,2024-01-06,230.0,945.0,750.0,1925.0,EFT,2024-01-06 13:00:00
TRX-3299515,ENT-435050,VID-41939,N/A,ACC-031,2024-06-04,460.0,2573.0,0.0,3033.0,Debit Card,2024-06-04 20:00:00
TRX-4592379,ENT-203858,VID-32599,FG-050,ACC-036,2024-09-01,110.0,3119.0,750.0,3979.0,WildCard_Credit,2024-09-01 15:00:00
TRX-2140750,ENT-600892,VID-77290,FG-010,ACC-037,2024-09-18,110.0,998.0,350.0,1458.0,Debit Card,2024-09-18 10:00:00
TRX-4780612,ENT-968195,VID-44402,FG-053,ACC-004,2024-11-16,110.0,2967.0,750.0,3827.0,Cash,2024-11-16 13:00:00
TRX-7269347,ENT-509758,VID-68959,FG-078,ACC-015,2024-01-15,110.0,1712.0,750.0,2572.0,Debit Card,2024-01-15 11:00:00
TRX-3638806,ENT-353063,VID-88509,FG-067,ACC-019,2024-11-26,230.0,2918.0,750.0,3898.0,Cash,2024-11-26 20:00:00
TRX-2423423,ENT-838694,VID-29079,N/A,ACC-050,2024-08-01,110.0,2172.0,0.0,2282.0,Credit Card,2024-08-01 09:00:00
TRX-6729127,ENT-418239,VID-80161,FG-078,ACC-021,2024-05-23,230.0,1536.0,750.0,2516.0,EFT,2024-05-23 15:00:00
TRX-3302963,ENT-592126,VID-54181,FG-012,ACC-045,2024-07-16,230.0,2494.0,750.0,3474.0,Cash,2024-07-16 20:00:00
TRX-5499844,ENT-384427,VID-47872,N/A,ACC-039,2024-05-08,230.0,2582.0,0.0,2812.0,WildCard_Credit,2024-05-08 18:00:00
TRX-4208920,ENT-465442,VID-50153,FG-025,ACC-022,2024-05-02,110.0,1682.0,550.0,2342.0,WildCard_Credit,2024-05-02 17:00:00
TRX-8110991,ENT-802215,VID-96391,FG-025,ACC-050,2024-05-15,460.0,2085.0,550.0,3095.0,WildCard_Credit,2024-05-15 17:00:00
TRX-7064744,ENT-847237,VID-81142,FG-071,ACC-021,2024-04-07,110.0,3219.0,550.0,3879.0,Debit Card,2024-04-07 18:00:00
TRX-5889906,ENT-769615,VID-42378,FG-027,ACC-039,2024-03-01,230.0,2782.0,350.0,3362.0,EFT,2024-03-01 19:00:00
TRX-7570465,ENT-607870,VID-45486,FG-073,ACC-030,2024-07-10,110.0,3052.0,750.0,3912.0,WildCard_Credit,2024-07-10 11:00:00
TRX-5236845,ENT-230473,VID-59356,FG-071,ACC-026,2024-11-06,230.0,999.0,550.0,1779.0,Credit Card,2024-11-06 09:00:00
TRX-5648826,ENT-635946,VID-84377,FG-054,ACC-013,2024-09-10,110.0,1173.0,550.0,1833.0,EFT,2024-09-10 15:00:00
TRX-8992131,ENT-558408,VID-60709,FG-041,ACC-008,2024-10-31,110.0,2151.0,750.0,3011.0,Debit Card,2024-10-31 09:00:00
TRX-2179102,ENT-390828,VID-24085,FG-071,ACC-035,2024-01-28,110.0,903.0,550.0,1563.0,EFT,2024-01-28 08:00:00
TRX-2004617,ENT-110334,VID-24605,FG-044,ACC-040,2024-04-14,110.0,792.0,750.0,1652.0,EFT,2024-04-14 08:00:00
TRX-5475083,ENT-679459,VID-56340,FG-031,ACC-010,2024-04-28,230.0,2160.0,350.0,2740.0,Credit Card,2024-04-28 11:00:00
TRX-7430237,ENT-313008,VID-81003,FG-079,ACC-002,2024-04-22,460.0,2792.0,550.0,3802.0,Debit Card,2024-04-22 10:00:00
TRX-2605305,ENT-358152,VID-63267,FG-029,ACC-016,2024-09-05,110.0,2739.0,550.0,3399.0,Cash,2024-09-05 09:00:00
TRX-2801653,ENT-103322,VID-41296,FG-086,ACC-020,2024-04-22,460.0,1078.0,350.0,1888.0,Cash,2024-04-22 12:00:00
TRX-4895346,ENT-205242,VID-20747,FG-053,ACC-046,2024-08-16,460.0,2856.0,750.0,4066.0,Cash,2024-08-16 11:00:00
TRX-7378070,ENT-124145,VID-80944,FG-098,ACC-018,2024-11-10,230.0,1015.0,750.0,1995.0,Debit Card,2024-11-10 20:00:00
TRX-6403606,ENT-121722,VID-75409,FG-065,ACC-040,2024-09-25,460.0,2413.0,750.0,3623.0,Cash,2024-09-25 13:00:00
TRX-2297834,ENT-730145,VID-99558,FG-049,ACC-011,2024-07-09,230.0,2884.0,350.0,3464.0,Cash,2024-07-09 10:00:00
TRX-5599335,ENT-360849,VID-48099,FG-030,ACC-025,2024-06-29,110.0,1292.0,550.0,1952.0,WildCard_Credit,2024-06-29 14:00:00
TRX-2085401,ENT-574214,VID-12867,FG-050,ACC-037,2024-11-26,230.0,499.0,350.0,1079.0,EFT,2024-11-26 19:00:00
TRX-8471356,ENT-544740,VID-21725,N/A,ACC-028,2024-09-08,230.0,1960.0,0.0,2190.0,EFT,2024-09-08 14:00:00
TRX-9028413,ENT-265777,VID-32091,FG-029,ACC-038,2024-07-06,230.0,1336.0,550.0,2116.0,WildCard_Credit,2024-07-06 12:00:00
TRX-7116500,ENT-150309,VID-39960,FG-012,ACC-046,2024-01-19,460.0,2574.0,350.0,3384.0,Debit Card,2024-01-19 14:00:00
TRX-9812297,ENT-367539,VID-69388,N/A,ACC-010,2024-05-08,110.0,2920.0,0.0,3030.0,EFT,2024-05-08 09:00:00
TRX-7869672,ENT-426734,VID-31840,FG-067,ACC-005,2024-04-05,110.0,2185.0,550.0,2845.0,Debit Card,2024-04-05 11:00:00
TRX-3951849,ENT-402244,VID-81819,N/A,ACC-031,2024-10-20,110.0,2943.0,0.0,3053.0,Cash,2024-10-20 18:00:00
TRX-2292642,ENT-170655,VID-23305,N/A,ACC-018,2024-04-10,110.0,1367.0,0.0,1477.0,Debit Card,2024-04-10 17:00:00
TRX-7189628,ENT-858339,VID-33451,FG-020,ACC-035,2024-10-10,460.0,908.0,750.0,2118.0,Debit Card,2024-10-10 20:00:00
TRX-5569064,ENT-638177,VID-12715,FG-065,ACC-033,2024-03-28,110.0,435.0,550.0,1095.0,Credit Card,2024-03-28 20:00:00
TRX-3615725,ENT-987658,VID-27339,FG-031,ACC-039,2024-01-25,230.0,952.0,350.0,1532.0,EFT,2024-01-25 15:00:00
TRX-3938445,ENT-844708,VID-24401,FG-092,ACC-016,2024-05-05,460.0,1543.0,750.0,2753.0,Debit Card,2024-05-05 15:00:00
TRX-3280095,ENT-100601,VID-47644,N/A,ACC-030,2024-02-04,460.0,2882.0,0.0,3342.0,WildCard_Credit,2024-02-04 14:00:00
TRX-7776291,ENT-650555,VID-71160,FG-083,ACC-034,2024-10-08,230.0,3175.0,750.0,4155.0,EFT,2024-10-08 16:00:00
TRX-7839706,ENT-275002,VID-75949,FG-064,ACC-009,2024-05-08,460.0,2765.0,750.0,3975.0,Credit Card,2024-05-08 16:00:00
TRX-7919142,ENT-501156,VID-59275,FG-039,ACC-024,2024-06-01,110.0,700.0,550.0,1360.0,Credit Card,2024-06-01 09:00:00
TRX-8307107,ENT-912721,VID-93683,FG-097,ACC-010,2024-01-09,230.0,2395.0,350.0,2975.0,Cash,2024-01-09 11:00:00
TRX-6066251,ENT-515614,VID-42046,FG-019,ACC-002,2024-11-28,460.0,3468.0,350.0,4278.0,Debit Card,2024-11-28 20:00:00
TRX-8804839,ENT-489616,VID-36829,FG-060,ACC-009,2024-07-23,230.0,1435.0,750.0,2415.0,Cash,2024-07-23 15:00:00
TRX-5956293,ENT-492204,VID-16962,FG-045,ACC-030,2024-11-23,110.0,1405.0,350.0,1865.0,Cash,2024-11-23 09:00:00
TRX-6952126,ENT-960979,VID-77182,N/A,ACC-036,2024-11-02,460.0,2175.0,0.0,2635.0,Cash,2024-11-02 12:00:00
TRX-4246044,ENT-425416,VID-76416,N/A,ACC-011,2024-06-29,110.0,2363.0,0.0,2473.0,Credit Card,2024-06-29 13:00:00
TRX-9548104,ENT-329317,VID-92663,FG-067,ACC-024,2024-01-31,110.0,997.0,550.0,1657.0,Credit Card,2024-01-31 08:00:00
TRX-6820448,ENT-751975,VID-52800,FG-037,ACC-024,2024-11-09,230.0,2052.0,550.0,2832.0,Credit Card,2024-11-09 15:00:00
TRX-9179175,ENT-554461,VID-77367,N/A,ACC-003,2024-08-12,460.0,2798.0,0.0,3258.0,WildCard_Credit,2024-08-12 20:00:00
TRX-6539032,ENT-792706,VID-67653,N/A,ACC-047,2024-03-19,460.0,3467.0,0.0,3927.0,EFT,2024-03-19 14:00:00
TRX-7440597,ENT-389155,VID-61694,FG-029,ACC-003,2024-02-17,110.0,982.0,350.0,1442.0,Credit Card,2024-02-17 17:00:00
TRX-4249147,ENT-537873,VID-29876,FG-055,ACC-036,2024-04-09,230.0,449.0,350.0,1029.0,WildCard_Credit,2024-04-09 14:00:00
TRX-1628491,ENT-378404,VID-73263,N/A,ACC-005,2024-02-03,230.0,1262.0,0.0,1492.0,Debit Card,2024-02-03 10:00:00
TRX-8710913,ENT-951118,VID-54923,FG-079,ACC-047,2024-02-28,230.0,1078.0,750.0,2058.0,EFT,2024-02-28 09:00:00
TRX-6478315,ENT-652294,VID-30394,FG-086,ACC-044,2024-11-19,230.0,1457.0,550.0,2237.0,WildCard_Credit,2024-11-19 18:00:00
TRX-5115393,ENT-337186,VID-12913,FG-056,ACC-031,2024-10-31,460.0,3195.0,550.0,4205.0,EFT,2024-10-31 20:00:00
TRX-7789891,ENT-153777,VID-87554,FG-039,ACC-017,2024-09-12,230.0,2484.0,550.0,3264.0,Credit Card,2024-09-12 19:00:00
TRX-8790459,ENT-260702,VID-22923,FG-090,ACC-035,2024-04-22,110.0,2673.0,350.0,3133.0,WildCard_Credit,2024-04-22 11:00:00
TRX-6556834,ENT-413612,VID-20633,FG-032,ACC-011,2024-08-02,230.0,2090.0,750.0,3070.0,WildCard_Credit,2024-08-02 17:00:00
TRX-8308548,ENT-525642,VID-66645,N/A,ACC-010,2024-06-09,230.0,3115.0,0.0,3345.0,Cash,2024-06-09 08:00:00
TRX-6167506,ENT-347130,VID-73769,FG-063,ACC-026,2024-07-08,230.0,525.0,550.0,1305.0,WildCard_Credit,2024-07-08 09:00:00
TRX-5080820,ENT-740231,VID-31613,FG-044,ACC-011,2024-04-30,110.0,2060.0,750.0,2920.0,WildCard_Credit,2024-04-30 12:00:00
