EntryID,VisitorID,EntryDate,ExitDate,EntryGateID,AccID,VehicleReg,InsertedDate,ModifiedDate
ENT-217771,VID-72781,2024-12-07 08:00,2024-12-14 11:00,G02,ACC-009,RD 06 RD MP,2024-11-26 08:00:00,2024-12-01 08:00:00
ENT-772465,VID-35578,2024-08-16 11:00,2024-08-17 12:00,G19,ACC-034,FY 20 FY FS,2024-08-14 11:00:00,2024-08-18 11:00:00
ENT-303895,VID-74286,2024-08-16 16:00,2024-08-22 13:00,G11,ACC-039,PY 93 PY MP,2024-07-30 16:00:00,2024-08-02 16:00:00
ENT-461675,VID-56052,2024-08-06 11:00,2024-08-10 12:00,G10,ACC-029,WC 74 WC NW,2024-08-05 11:00:00,2024-08-07 11:00:00
ENT-246347,VID-86962,2024-08-14 10:00,2024-08-16 12:00,G20,ACC-006,DH 95 DH L,2024-07-21 10:00:00,2024-07-24 10:00:00
ENT-529350,VID-93729,2024-02-03 15:00,2024-02-10 17:00,G09,ACC-027,EM 59 EM MP,2024-01-31 15:00:00,2024-01-31 15:00:00
ENT-962767,VID-49582,2024-04-05 12:00,2024-04-08 16:00,G19,ACC-020,MT 27 MT MP,2024-03-20 12:00:00,2024-03-20 12:00:00
ENT-798260,VID-47707,2024-05-14 10:00,2024-05-20 13:00,G14,ACC-012,MR 21 MR L,2024-05-10 10:00:00,2024-05-15 10:00:00
ENT-693047,VID-67156,2024-09-09 07:00,2024-09-14 08:00,G09,ACC-041,RZ 83 RZ ZN,2024-08-21 07:00:00,2024-08-24 07:00:00
ENT-161352,VID-29154,2024-10-21 06:00,2024-10-28 06:00,G11,ACC-030,WD 12 WD NW,2024-10-15 06:00:00,2024-10-19 06:00:00
ENT-769983,VID-20069,2024-11-21 11:00,2024-11-22 11:00,G17,ACC-013,TE 07 TE FS,2024-11-11 11:00:00,2024-11-15 11:00:00
ENT-831871,VID-57516,2024-06-14 11:00,2024-06-21 11:00,G04,ACC-035,PV 05 PV L,2024-06-05 11:00:00,2024-06-10 11:00:00
ENT-262062,VID-75979,2024-09-05 12:00,2024-09-08 10:00,G08,ACC-013,UO 69 UO FS,2024-09-01 12:00:00,2024-09-02 12:00:00
ENT-180111,VID-25278,2024-12-30 14:00,2025-01-05 11:00,G05,ACC-002,MI 38 MI FS,2024-12-16 14:00:00,2024-12-19 14:00:00
ENT-130156,VID-25544,2024-09-24 18:00,2024-09-27 16:00,G08,ACC-009,WD 21 WD MP,2024-09-01 18:00:00,2024-09-03 18:00:00
ENT-912323,VID-73472,2024-02-10 12:00,2024-02-16 09:00,G14,ACC-003,FA 65 FA NW,2024-02-07 12:00:00,2024-02-07 12:00:00
ENT-110771,VID-22648,2024-03-01 10:00,2024-03-02 07:00,G04,ACC-039,FX 13 FX GP,2024-02-20 10:00:00,2024-02-25 10:00:00
ENT-996677,VID-75619,2024-03-15 17:00,2024-03-18 18:00,G20,ACC-016,NB 87 NB FS,2024-03-03 17:00:00,2024-03-04 17:00:00
ENT-104539,VID-22934,2024-04-21 17:00,2024-04-23 17:00,G07,ACC-033,WM 61 WM ZN,2024-04-15 17:00:00,2024-04-19 17:00:00
ENT-324682,VID-77403,2024-02-24 08:00,2024-03-02 09:00,G08,ACC-027,CZ 11 CZ MP,2024-02-11 08:00:00,2024-02-14 08:00:00
ENT-142581,VID-20780,2024-09-10 18:00,2024-09-13 18:00,G11,ACC-032,DH 63 DH NW,2024-08-23 18:00:00,2024-08-28 18:00:00
ENT-297955,VID-19123,2024-04-25 14:00,2024-04-29 14:00,G16,ACC-044,JA 66 JA NW,2024-03-28 14:00:00,2024-03-31 14:00:00
ENT-513989,VID-62510,2024-08-12 14:00,2024-08-18 11:00,G19,ACC-007,TX 13 TX MP,2024-08-08 14:00:00,2024-08-09 14:00:00
ENT-978821,VID-65666,2024-06-22 09:00,2024-06-27 11:00,G16,ACC-018,TT 57 TT ZN,2024-06-18 09:00:00,2024-06-19 09:00:00
ENT-392438,VID-29316,2024-07-23 11:00,2024-07-27 13:00,G15,ACC-007,DM 29 DM GP,2024-07-07 11:00:00,2024-07-11 11:00:00
ENT-128048,VID-33474,2024-02-20 17:00,2024-02-21 14:00,G13,ACC-039,RD 60 RD GP,2024-02-04 17:00:00,2024-02-09 17:00:00
ENT-311740,VID-48477,2024-12-04 18:00,2024-12-09 21:00,G16,ACC-032,NO 85 NO GP,2024-11-08 18:00:00,2024-11-11 18:00:00
ENT-994303,VID-59327,2024-01-17 12:00,2024-01-18 14:00,G15,ACC-030,AE 67 AE ZN,2024-01-02 12:00:00,2024-01-04 12:00:00
ENT-507980,VID-73891,2024-03-25 13:00,2024-03-29 11:00,G04,ACC-037,RR 65 RR NW,2024-03-15 13:00:00,2024-03-20 13:00:00
ENT-618721,VID-87469,2024-10-14 08:00,2024-10-19 04:00,G13,ACC-040,RT 20 RT FS,2024-10-01 08:00:00,2024-10-03 08:00:00
ENT-712333,VID-13525,2024-01-24 08:00,2024-01-31 09:00,G11,ACC-025,CI 33 CI ZN,2024-01-12 08:00:00,2024-01-17 08:00:00
ENT-821411,VID-18585,2024-05-05 09:00,2024-05-07 09:00,G10,ACC-008,IA 34 IA NW,2024-04-16 09:00:00,2024-04-16 09:00:00
ENT-592516,VID-87068,2024-10-17 14:00,2024-10-21 14:00,G01,ACC-021,JK 58 JK GP,2024-10-16 14:00:00,2024-10-21 14:00:00
ENT-950874,VID-97475,2024-12-19 16:00,2024-12-21 17:00,G11,ACC-011,PJ 44 PJ GP,2024-12-03 16:00:00,2024-12-07 16:00:00
ENT-701380,VID-62694,2024-10-01 09:00,2024-10-04 09:00,G08,ACC-040,TC 80 TC L,2024-09-29 09:00:00,2024-10-01 09:00:00
ENT-319927,VID-55523,2024-05-19 07:00,2024-05-24 11:00,G03,ACC-042,VN 26 VN L,2024-05-03 07:00:00,2024-05-06 07:00:00
ENT-575244,VID-98022,2024-04-12 12:00,2024-04-16 12:00,G18,ACC-012,WQ 51 WQ NW,2024-03-23 12:00:00,2024-03-27 12:00:00
ENT-658596,VID-90533,2024-04-19 16:00,2024-04-26 19:00,G14,ACC-037,SB 24 SB MP,2024-04-10 16:00:00,2024-04-15 16:00:00
ENT-530189,VID-51766,2024-03-18 17:00,2024-03-24 17:00,G03,ACC-041,FK 86 FK L,2024-02-19 17:00:00,2024-02-22 17:00:00
ENT-257246,VID-35154,2024-12-17 15:00,2024-12-19 17:00,G01,ACC-016,UI 49 UI NW,2024-12-09 15:00:00,2024-12-09 15:00:00
ENT-130557,VID-43868,2024-11-27 06:00,2024-11-29 04:00,G09,ACC-043,OQ 07 OQ GP,2024-11-18 06:00:00,2024-11-19 06:00:00
ENT-526777,VID-57636,2024-01-29 07:00,2024-02-01 07:00,G03,ACC-026,YS 11 YS ZN,2024-01-01 07:00:00,2024-01-01 07:00:00
ENT-194632,VID-41205,2024-09-13 07:00,2024-09-18 11:00,G20,ACC-008,UI 87 UI ZN,2024-09-04 07:00:00,2024-09-07 07:00:00
ENT-324509,VID-45985,2024-04-30 12:00,2024-05-02 10:00,G15,ACC-027,GP 43 GP GP,2024-04-26 12:00:00,2024-04-27 12:00:00
ENT-391224,VID-28993,2024-06-11 14:00,2024-06-15 17:00,G12,ACC-031,SV 09 SV FS,2024-05-20 14:00:00,2024-05-21 14:00:00
ENT-351318,VID-43158,2024-01-18 17:00,2024-01-24 13:00,G18,ACC-025,IY 38 IY GP,2023-12-26 17:00:00,2023-12-31 17:00:00
ENT-512064,VID-43493,2024-09-30 09:00,2024-10-07 12:00,G10,ACC-006,YT 28 YT MP,2024-09-17 09:00:00,2024-09-17 09:00:00
ENT-387348,VID-20498,2024-08-12 16:00,2024-08-15 18:00,G16,ACC-031,TY 34 TY GP,2024-07-17 16:00:00,2024-07-17 16:00:00
ENT-541314,VID-88920,2024-03-23 17:00,2024-03-26 21:00,G18,ACC-048,IS 76 IS MP,2024-03-20 17:00:00,2024-03-22 17:00:00
ENT-309794,VID-92352,2024-11-18 13:00,2024-11-25 11:00,G10,ACC-021,OC 27 OC ZN,2024-11-17 13:00:00,2024-11-20 13:00:00
ENT-573421,VID-72700,2024-03-07 15:00,2024-03-13 17:00,G05,ACC-017,EP 32 EP GP,2024-02-10 15:00:00,2024-02-12 15:00:00
ENT-975224,VID-84762,2024-07-31 11:00,2024-08-02 13:00,G08,ACC-002,YY 66 YY GP,2024-07-02 11:00:00,2024-07-05 11:00:00
ENT-748024,VID-66217,2024-08-24 09:00,2024-08-27 07:00,G20,ACC-017,DY 15 DY GP,2024-08-22 09:00:00,2024-08-25 09:00:00
ENT-618152,VID-25533,2024-09-26 12:00,2024-10-03 15:00,G08,ACC-046,FY 82 FY ZN,2024-08-30 12:00:00,2024-09-04 12:00:00
ENT-729232,VID-38254,2024-09-10 12:00,2024-09-12 14:00,G10,ACC-047,RK 41 RK L,2024-08-13 12:00:00,2024-08-14 12:00:00
ENT-487593,VID-86402,2024-05-14 09:00,2024-05-19 12:00,G15,ACC-006,AD 36 AD ZN,2024-04-14 09:00:00,2024-04-15 09:00:00
ENT-368672,VID-19575,2024-04-18 17:00,2024-04-22 19:00,G04,ACC-036,BI 29 BI FS,2024-03-25 17:00:00,2024-03-29 17:00:00
ENT-629050,VID-91219,2024-12-09 18:00,2024-12-14 14:00,G13,ACC-020,ZR 18 ZR GP,2024-12-08 18:00:00,2024-12-10 18:00:00
ENT-455652,VID-71352,2024-10-24 08:00,2024-10-27 06:00,G05,ACC-006,IN 11 IN GP,2024-10-07 08:00:00,2024-10-10 08:00:00
ENT-550977,VID-47083,2024-03-06 13:00,2024-03-13 13:00,G09,ACC-040,VY 54 VY MP,2024-02-11 13:00:00,2024-02-13 13:00:00
ENT-767578,VID-67670,2024-06-10 17:00,2024-06-14 15:00,G02,ACC-013,DF 02 DF ZN,2024-05-23 17:00:00,2024-05-28 17:00:00
ENT-473838,VID-83512,2024-08-27 12:00,2024-08-28 15:00,G16,ACC-030,MV 81 MV GP,2024-08-25 12:00:00,2024-08-28 12:00:00
ENT-962529,VID-45755,2024-04-14 10:00,2024-04-16 08:00,G19,ACC-043,PP 95 PP FS,2024-03-21 10:00:00,2024-03-25 10:00:00
ENT-809790,VID-22360,2024-04-02 12:00,2024-04-03 11:00,G11,ACC-002,HZ 13 HZ GP,2024-03-08 12:00:00,2024-03-11 12:00:00
ENT-791577,VID-72895,2024-06-14 08:00,2024-06-15 05:00,G15,ACC-041,YP 09 YP ZN,2024-05-30 08:00:00,2024-06-04 08:00:00
ENT-940494,VID-94363,2024-11-14 13:00,2024-11-17 11:00,G10,ACC-021,UT 56 UT GP,2024-11-07 13:00:00,2024-11-07 13:00:00
ENT-193520,VID-12688,2024-07-23 10:00,2024-07-25 09:00,G07,ACC-011,KK 69 KK MP,2024-06-28 10:00:00,2024-07-01 10:00:00
ENT-818234,VID-89103,2024-03-02 10:00,2024-03-06 12:00,G05,ACC-023,RV 54 RV NW,2024-02-07 10:00:00,2024-02-09 10:00:00
ENT-950389,VID-58265,2024-08-31 10:00,2024-09-05 12:00,G20,ACC-012,LL 03 LL NW,2024-08-28 10:00:00,2024-08-31 10:00:00
ENT-652891,VID-92517,2024-12-12 09:00,2024-12-18 07:00,G17,ACC-006,HL 94 HL MP,2024-11-12 09:00:00,2024-11-15 09:00:00
ENT-409834,VID-84519,2024-03-06 16:00,2024-03-09 15:00,G02,ACC-036,BB 14 BB GP,2024-02-18 16:00:00,2024-02-21 16:00:00
ENT-714012,VID-20717,2024-08-25 16:00,2024-08-31 16:00,G17,ACC-002,CR 11 CR NW,2024-08-13 16:00:00,2024-08-15 16:00:00
ENT-859268,VID-69637,2024-01-24 07:00,2024-01-28 07:00,G15,ACC-040,VI 98 VI MP,2024-01-13 07:00:00,2024-01-17 07:00:00
ENT-211495,VID-66858,2024-04-04 07:00,2024-04-10 07:00,G18,ACC-002,AD 14 AD ZN,2024-03-07 07:00:00,2024-03-12 07:00:00
ENT-952631,VID-90837,2024-07-26 16:00,2024-08-01 19:00,G12,ACC-045,RR 33 RR MP,2024-07-16 16:00:00,2024-07-20 16:00:00
ENT-829842,VID-34670,2024-03-10 06:00,2024-03-12 03:00,G01,ACC-014,MD 28 MD FS,2024-02-12 06:00:00,2024-02-12 06:00:00
ENT-542372,VID-12859,2024-04-07 07:00,2024-04-10 10:00,G04,ACC-011,XT 44 XT GP,2024-04-02 07:00:00,2024-04-05 07:00:00
ENT-969742,VID-61345,2024-08-18 15:00,2024-08-20 14:00,G02,ACC-022,AQ 79 AQ NW,2024-08-08 15:00:00,2024-08-12 15:00:00
ENT-611177,VID-62386,2024-10-23 15:00,2024-10-29 19:00,G16,ACC-033,PP 68 PP NW,2024-10-13 15:00:00,2024-10-13 15:00:00
ENT-704402,VID-51399,2024-04-28 17:00,2024-04-29 21:00,G18,ACC-005,GQ 81 GQ FS,2024-04-27 17:00:00,2024-04-30 17:00:00
ENT-402001,VID-35192,2024-11-26 11:00,2024-11-30 13:00,G16,ACC-023,LN 56 LN FS,2024-11-25 11:00:00,2024-11-26 11:00:00
ENT-509333,VID-64638,2024-12-02 13:00,2024-12-04 13:00,G12,ACC-031,UV 62 UV ZN,2024-11-08 13:00:00,2024-11-13 13:00:00
ENT-263907,VID-89396,2024-02-14 16:00,2024-02-18 14:00,G16,ACC-007,UY 42 UY FS,2024-02-08 16:00:00,2024-02-09 16:00:00
ENT-266309,VID-32900,2024-01-25 06:00,2024-01-28 06:00,G17,ACC-003,UI 12 UI FS,2024-01-13 06:00:00,2024-01-18 06:00:00
ENT-906747,VID-16117,2024-04-24 13:00,2024-04-27 14:00,G18,ACC-018,XW 86 XW GP,2024-03-29 13:00:00,2024-03-31 13:00:00
ENT-211035,VID-90028,2024-12-27 06:00,2024-12-31 09:00,G20,ACC-007,VB 16 VB MP,2024-11-30 06:00:00,2024-11-30 06:00:00
ENT-898977,VID-76308,2024-07-04 08:00,2024-07-10 08:00,G16,ACC-047,WE 38 WE GP,2024-06-11 08:00:00,2024-06-14 08:00:00
ENT-457900,VID-47585,2024-04-13 13:00,2024-04-17 09:00,G17,ACC-011,CJ 73 CJ ZN,2024-04-05 13:00:00,2024-04-08 13:00:00
ENT-244697,VID-66206,2024-05-05 08:00,2024-05-12 12:00,G14,ACC-027,XY 56 XY GP,2024-04-21 08:00:00,2024-04-22 08:00:00
ENT-172961,VID-21112,2024-08-14 08:00,2024-08-21 04:00,G11,ACC-021,KU 43 KU GP,2024-07-22 08:00:00,2024-07-26 08:00:00
ENT-937886,VID-96554,2024-12-04 16:00,2024-12-06 12:00,G17,ACC-019,KX 78 KX ZN,2024-11-13 16:00:00,2024-11-18 16:00:00
ENT-740051,VID-29249,2024-06-09 11:00,2024-06-10 11:00,G13,ACC-029,QX 66 QX NW,2024-05-11 11:00:00,2024-05-15 11:00:00
ENT-416178,VID-21046,2024-12-23 11:00,2024-12-30 13:00,G02,ACC-035,IS 71 IS FS,2024-11-28 11:00:00,2024-11-29 11:00:00
ENT-646660,VID-54657,2024-05-25 09:00,2024-05-26 13:00,G06,ACC-002,AU 52 AU L,2024-05-07 09:00:00,2024-05-09 09:00:00
ENT-372374,VID-92180,2024-08-04 14:00,2024-08-05 10:00,G17,ACC-023,DT 94 DT FS,2024-07-08 14:00:00,2024-07-10 14:00:00
ENT-709845,VID-84133,2024-01-03 13:00,2024-01-06 12:00,G18,ACC-039,GH 68 GH FS,2023-12-08 13:00:00,2023-12-13 13:00:00
ENT-359662,VID-23792,2024-12-10 08:00,2024-12-16 10:00,G11,ACC-034,PV 30 PV ZN,2024-11-23 08:00:00,2024-11-28 08:00:00
ENT-236381,VID-72423,2024-08-05 12:00,2024-08-06 09:00,G07,ACC-029,CR 45 CR NW,2024-08-03 12:00:00,2024-08-06 12:00:00
ENT-613321,VID-64646,2024-05-15 15:00,2024-05-19 17:00,G06,ACC-010,NM 49 NM FS,2024-04-30 15:00:00,2024-05-05 15:00:00
ENT-134191,VID-30557,2024-09-27 07:00,2024-10-03 06:00,G18,ACC-024,XD 81 XD L,2024-09-12 07:00:00,2024-09-15 07:00:00
ENT-489511,VID-49967,2024-10-19 10:00,2024-10-20 14:00,G12,ACC-020,HA 17 HA NW,2024-10-14 10:00:00,2024-10-14 10:00:00
ENT-612537,VID-10273,2024-01-25 10:00,2024-01-28 09:00,G04,ACC-036,JW 45 JW FS,2024-01-19 10:00:00,2024-01-24 10:00:00
ENT-974180,VID-89391,2024-08-19 11:00,2024-08-26 13:00,G05,ACC-049,DQ 76 DQ MP,2024-08-03 11:00:00,2024-08-08 11:00:00
ENT-514603,VID-54433,2024-06-15 07:00,2024-06-22 09:00,G18,ACC-003,YX 76 YX MP,2024-06-02 07:00:00,2024-06-03 07:00:00
ENT-229794,VID-94399,2024-12-28 06:00,2025-01-02 06:00,G18,ACC-006,FQ 50 FQ FS,2024-12-10 06:00:00,2024-12-15 06:00:00
ENT-226126,VID-96278,2024-09-24 09:00,2024-10-01 12:00,G18,ACC-012,ZH 28 ZH FS,2024-09-07 09:00:00,2024-09-07 09:00:00
ENT-521315,VID-87187,2024-08-15 07:00,2024-08-22 11:00,G02,ACC-032,WA 44 WA FS,2024-07-26 07:00:00,2024-07-28 07:00:00
ENT-668096,VID-32040,2024-06-11 12:00,2024-06-14 09:00,G10,ACC-010,ET 19 ET ZN,2024-06-07 12:00:00,2024-06-07 12:00:00
ENT-847949,VID-17667,2024-03-27 06:00,2024-04-01 07:00,G10,ACC-025,CD 82 CD GP,2024-03-21 06:00:00,2024-03-21 06:00:00
ENT-888938,VID-76115,2024-01-27 09:00,2024-01-29 08:00,G13,ACC-008,HI 50 HI GP,2024-01-11 09:00:00,2024-01-15 09:00:00
ENT-714646,VID-98486,2024-07-27 16:00,2024-07-29 12:00,G04,ACC-016,TQ 15 TQ NW,2024-07-18 16:00:00,2024-07-22 16:00:00
ENT-491438,VID-80836,2024-02-12 16:00,2024-02-17 15:00,G06,ACC-016,NL 94 NL GP,2024-01-17 16:00:00,2024-01-18 16:00:00
ENT-605608,VID-45822,2024-08-25 15:00,2024-08-28 13:00,G20,ACC-017,VJ 36 VJ FS,2024-08-24 15:00:00,2024-08-24 15:00:00
ENT-690433,VID-19166,2024-09-18 10:00,2024-09-19 08:00,G10,ACC-006,KD 15 KD L,2024-08-25 10:00:00,2024-08-29 10:00:00
ENT-815234,VID-54909,2024-08-09 09:00,2024-08-14 13:00,G09,ACC-049,SH 63 SH MP,2024-07-14 09:00:00,2024-07-16 09:00:00
ENT-240221,VID-94730,2024-08-23 15:00,2024-08-26 11:00,G01,ACC-039,MX 64 MX ZN,2024-07-24 15:00:00,2024-07-29 15:00:00
ENT-925549,VID-95078,2024-12-26 13:00,2025-01-02 15:00,G03,ACC-035,AV 66 AV L,2024-12-08 13:00:00,2024-12-08 13:00:00
ENT-108840,VID-26353,2024-07-11 15:00,2024-07-14 17:00,G15,ACC-024,YL 20 YL L,2024-07-05 15:00:00,2024-07-10 15:00:00
ENT-755608,VID-49738,2024-12-14 17:00,2024-12-17 16:00,G08,ACC-015,ZZ 04 ZZ ZN,2024-12-11 17:00:00,2024-12-15 17:00:00
ENT-515326,VID-24541,2024-12-27 15:00,2024-12-29 11:00,G09,ACC-037,NE 17 NE ZN,2024-12-20 15:00:00,2024-12-25 15:00:00
ENT-234476,VID-18526,2024-12-15 15:00,2024-12-20 13:00,G05,ACC-017,YW 87 YW L,2024-12-12 15:00:00,2024-12-16 15:00:00
ENT-813745,VID-83415,2024-04-08 16:00,2024-04-09 20:00,G15,ACC-001,YQ 90 YQ L,2024-03-19 16:00:00,2024-03-21 16:00:00
ENT-589251,VID-74955,2024-08-09 12:00,2024-08-12 09:00,G12,ACC-034,TW 22 TW NW,2024-07-18 12:00:00,2024-07-22 12:00:00
ENT-450964,VID-20722,2024-09-29 13:00,2024-10-02 09:00,G19,ACC-002,ZF 69 ZF MP,2024-09-16 13:00:00,2024-09-17 13:00:00
ENT-755669,VID-22678,2024-04-10 08:00,2024-04-13 08:00,G01,ACC-031,LA 79 LA L,2024-04-07 08:00:00,2024-04-12 08:00:00
ENT-961545,VID-53724,2024-05-06 07:00,2024-05-10 06:00,G17,ACC-016,YU 67 YU ZN,2024-04-25 07:00:00,2024-04-25 07:00:00
ENT-495727,VID-51062,2024-08-16 15:00,2024-08-17 12:00,G03,ACC-009,BU 06 BU NW,2024-08-14 15:00:00,2024-08-14 15:00:00
ENT-409242,VID-59998,2024-02-03 07:00,2024-02-09 03:00,G13,ACC-007,QK 87 QK FS,2024-01-16 07:00:00,2024-01-16 07:00:00
ENT-750338,VID-91163,2024-01-06 13:00,2024-01-10 16:00,G04,ACC-022,QR 05 QR FS,2023-12-11 13:00:00,2023-12-14 13:00:00
ENT-170825,VID-87710,2024-04-08 07:00,2024-04-09 03:00,G07,ACC-037,DN 34 DN FS,2024-03-19 07:00:00,2024-03-24 07:00:00
ENT-163429,VID-26735,2024-08-15 08:00,2024-08-17 06:00,G10,ACC-038,LY 73 LY FS,2024-07-20 08:00:00,2024-07-20 08:00:00
ENT-405202,VID-58343,2024-03-15 08:00,2024-03-19 08:00,G01,ACC-034,PR 05 PR FS,2024-02-24 08:00:00,2024-02-26 08:00:00
ENT-311037,VID-18965,2024-01-28 12:00,2024-01-31 11:00,G11,ACC-013,RS 95 RS L,2024-01-21 12:00:00,2024-01-26 12:00:00
ENT-270162,VID-23742,2024-10-23 15:00,2024-10-26 15:00,G15,ACC-003,MX 66 MX NW,2024-10-09 15:00:00,2024-10-11 15:00:00
ENT-946485,VID-59271,2024-11-15 09:00,2024-11-17 12:00,G07,ACC-026,EZ 30 EZ GP,2024-10-22 09:00:00,2024-10-24 09:00:00
ENT-762002,VID-86767,2024-10-11 07:00,2024-10-13 07:00,G12,ACC-003,ZF 22 ZF L,2024-09-26 07:00:00,2024-09-27 07:00:00
ENT-305507,VID-12817,2024-03-30 11:00,2024-04-06 15:00,G06,ACC-017,XA 63 XA GP,2024-03-22 11:00:00,2024-03-23 11:00:00
ENT-948809,VID-58804,2024-06-22 09:00,2024-06-25 12:00,G06,ACC-034,ZZ 88 ZZ GP,2024-06-14 09:00:00,2024-06-16 09:00:00
ENT-496566,VID-59054,2024-03-01 08:00,2024-03-03 07:00,G11,ACC-039,LQ 97 LQ FS,2024-02-23 08:00:00,2024-02-27 08:00:00
ENT-155846,VID-92504,2024-04-06 14:00,2024-04-09 12:00,G09,ACC-009,WZ 82 WZ GP,2024-03-26 14:00:00,2024-03-27 14:00:00
ENT-506968,VID-94550,2024-08-28 18:00,2024-09-03 15:00,G17,ACC-024,MM 33 MM ZN,2024-08-22 18:00:00,2024-08-26 18:00:00
ENT-520422,VID-93637,2024-09-04 17:00,2024-09-08 20:00,G19,ACC-042,AF 28 AF NW,2024-08-26 17:00:00,2024-08-30 17:00:00
ENT-983353,VID-59034,2024-04-21 10:00,2024-04-25 12:00,G09,ACC-036,CT 25 CT MP,2024-04-02 10:00:00,2024-04-03 10:00:00
ENT-546800,VID-69133,2024-10-25 06:00,2024-10-29 10:00,G15,ACC-028,KU 33 KU MP,2024-10-05 06:00:00,2024-10-07 06:00:00
ENT-408824,VID-75767,2024-08-14 09:00,2024-08-17 06:00,G17,ACC-035,QU 90 QU GP,2024-08-02 09:00:00,2024-08-02 09:00:00
ENT-807901,VID-53154,2024-07-03 06:00,2024-07-08 05:00,G09,ACC-020,TT 81 TT FS,2024-06-22 06:00:00,2024-06-23 06:00:00
ENT-108948,VID-49252,2024-03-11 18:00,2024-03-17 22:00,G10,ACC-023,UK 45 UK ZN,2024-02-10 18:00:00,2024-02-12 18:00:00
ENT-516814,VID-39829,2024-01-07 13:00,2024-01-13 17:00,G08,ACC-047,TM 57 TM NW,2023-12-13 13:00:00,2023-12-14 13:00:00
ENT-549622,VID-64747,2024-08-24 11:00,2024-08-31 08:00,G07,ACC-029,LO 35 LO MP,2024-08-13 11:00:00,2024-08-14 11:00:00
ENT-974825,VID-56486,2024-06-05 17:00,2024-06-06 20:00,G11,ACC-015,KR 47 KR FS,2024-05-10 17:00:00,2024-05-15 17:00:00
ENT-245893,VID-30144,2024-06-02 11:00,2024-06-07 07:00,G11,ACC-037,QP 68 QP NW,2024-05-14 11:00:00,2024-05-14 11:00:00
ENT-597840,VID-24239,2024-04-14 12:00,2024-04-15 16:00,G11,ACC-037,ZQ 31 ZQ ZN,2024-04-01 12:00:00,2024-04-02 12:00:00
ENT-308665,VID-19108,2024-10-10 08:00,2024-10-11 11:00,G13,ACC-019,FH 54 FH L,2024-10-09 08:00:00,2024-10-10 08:00:00
ENT-510103,VID-30582,2024-09-22 06:00,2024-09-24 07:00,G04,ACC-009,NM 09 NM MP,2024-08-25 06:00:00,2024-08-28 06:00:00
ENT-797085,VID-72230,2024-03-07 09:00,2024-03-10 11:00,G06,ACC-039,OI 27 OI NW,2024-02-09 09:00:00,2024-02-14 09:00:00
ENT-964637,VID-62328,2024-05-21 09:00,2024-05-22 07:00,G20,ACC-016,NX 84 NX FS,2024-05-06 09:00:00,2024-05-06 09:00:00
ENT-463627,VID-48987,2024-01-21 17:00,2024-01-22 17:00,G13,ACC-040,VW 41 VW FS,2023-12-31 17:00:00,2024-01-03 17:00:00
ENT-200174,VID-61583,2024-08-09 13:00,2024-08-13 11:00,G02,ACC-016,XE 85 XE ZN,2024-07-17 13:00:00,2024-07-21 13:00:00
ENT-531256,VID-82459,2024-02-04 17:00,2024-02-10 16:00,G04,ACC-024,BC 73 BC NW,2024-01-05 17:00:00,2024-01-08 17:00:00
ENT-128015,VID-19593,2024-03-25 10:00,2024-03-27 14:00,G15,ACC-025,IK 10 IK L,2024-03-23 10:00:00,2024-03-26 10:00:00
ENT-586796,VID-73538,2024-02-28 17:00,2024-03-01 18:00,G15,ACC-005,CR 74 CR NW,2024-02-06 17:00:00,2024-02-11 17:00:00
ENT-285846,VID-48554,2024-05-22 08:00,2024-05-24 04:00,G04,ACC-035,TE 60 TE L,2024-05-02 08:00:00,2024-05-02 08:00:00
ENT-136118,VID-98479,2024-03-19 13:00,2024-03-22 11:00,G18,ACC-014,LB 65 LB ZN,2024-03-12 13:00:00,2024-03-17 13:00:00
ENT-727263,VID-10611,2024-12-03 07:00,2024-12-07 07:00,G02,ACC-050,JF 29 JF MP,2024-11-18 07:00:00,2024-11-18 07:00:00
ENT-960384,VID-35185,2024-02-16 06:00,2024-02-20 02:00,G03,ACC-015,YC 86 YC ZN,2024-02-15 06:00:00,2024-02-17 06:00:00
ENT-438354,VID-83669,2024-03-26 06:00,2024-03-30 10:00,G07,ACC-040,FO 91 FO MP,2024-03-22 06:00:00,2024-03-24 06:00:00
ENT-785761,VID-51450,2024-02-24 11:00,2024-02-27 09:00,G01,ACC-025,FF 62 FF FS,2024-02-23 11:00:00,2024-02-26 11:00:00
ENT-904829,VID-88494,2024-07-07 06:00,2024-07-08 05:00,G16,ACC-007,SU 95 SU L,2024-06-23 06:00:00,2024-06-25 06:00:00
ENT-239388,VID-53522,2024-02-18 15:00,2024-02-21 17:00,G06,ACC-041,TR 96 TR GP,2024-01-27 15:00:00,2024-02-01 15:00:00
ENT-771709,VID-40464,2024-06-20 06:00,2024-06-25 09:00,G17,ACC-038,SA 07 SA GP,2024-06-07 06:00:00,2024-06-11 06:00:00
ENT-749871,VID-20405,2024-06-07 09:00,2024-06-13 11:00,G02,ACC-009,JH 12 JH GP,2024-05-13 09:00:00,2024-05-14 09:00:00
ENT-240789,VID-46454,2024-05-01 17:00,2024-05-06 20:00,G11,ACC-042,UB 74 UB L,2024-04-07 17:00:00,2024-04-09 17:00:00
ENT-315815,VID-80688,2024-01-13 09:00,2024-01-20 10:00,G02,ACC-043,ZU 62 ZU NW,2024-01-02 09:00:00,2024-01-03 09:00:00
